Date,VIX,Brent_Oil,SP500,Natural_Gas,US10Y,CPI
2020-09-01,26.1200008392334,45.58000183105469,3526.64990234375,2.5269999504089355,0.671999990940094,260.28
2020-09-02,26.56999969482422,44.43000030517578,3580.840087890625,2.4860000610351562,0.6510000228881836,260.28
2020-09-03,33.599998474121094,44.06999969482422,3455.06005859375,2.486999988555908,0.621999979019165,260.28
2020-09-04,30.75,42.65999984741211,3426.9599609375,2.5880000591278076,0.7210000157356262,260.28
2020-09-08,31.459999084472656,39.779998779296875,3331.840087890625,2.4000000953674316,0.6840000152587891,260.28
2020-09-09,28.809999465942383,40.790000915527344,3398.9599609375,2.4059998989105225,0.703000009059906,260.28
2020-09-10,29.709999084472656,40.060001373291016,3339.18994140625,2.322999954223633,0.6850000023841858,260.28
2020-09-11,26.8700008392334,39.83000183105469,3340.969970703125,2.2690000534057617,0.6690000295639038,260.28
2020-09-14,25.850000381469727,39.61000061035156,3383.5400390625,2.309999942779541,0.6710000038146973,260.28
2020-09-15,25.59000015258789,40.529998779296875,3401.199951171875,2.361999988555908,0.6790000200271606,260.28
2020-09-16,26.040000915527344,42.220001220703125,3385.489990234375,2.2669999599456787,0.6869999766349792,260.28
