date,"('ICLN', 'ICLN')","('XLE', 'XLE')","('VIX', '^VIX')","('Brent', 'BZ=F')","('SP500', '^GSPC')",dgs10,carbon_eua
2019-09-18,10.504337310791016,46.97834396362305,13.949999809265137,63.599998474121094,3006.72998046875,1.8,26.47
2019-09-19,10.682536125183105,46.85700607299805,14.050000190734863,64.4000015258789,3006.7900390625,1.79,26.98
2019-09-20,10.673155784606934,46.895267486572266,15.319999694824219,64.27999877929688,2992.070068359375,1.74,27.59
2019-09-23,10.635643005371094,46.910587310791016,14.90999984741211,64.7699966430664,2991.780029296875,1.72,26.84
2019-09-24,10.53247356414795,46.16827392578125,17.049999237060547,63.099998474121094,2966.60009765625,1.64,26.58
2019-09-25,10.476201057434082,46.24479675292969,15.960000038146973,62.38999938964844,2984.8701171875,1.73,26.26
2019-09-26,10.38241195678711,45.6402473449707,16.06999969482422,62.7400016784668,2977.6201171875,1.7,26.69
2019-09-27,10.157318115234375,45.632591247558594,17.219999313354492,61.90999984741211,2961.7900390625,1.69,26.34
2019-09-30,10.222970008850098,45.30353546142578,16.239999771118164,60.779998779296875,2976.739990234375,1.68,25.76
2019-10-01,10.185453414916992,44.255126953125,18.559999465942383,58.88999938964844,2940.25,1.65,26.05
2019-10-02,10.01663589477539,43.168453216552734,20.559999465942383,57.689998626708984,2887.610107421875,1.6,25.2
2019-10-03,10.129182815551758,43.635257720947266,19.1200008392334,57.709999084472656,2910.6298828125,1.54,24.17
2019-10-04,10.363653182983398,43.91074752807617,17.040000915527344,58.369998931884766,2952.010009765625,1.52,23.91
2019-10-07,10.307380676269531,43.520469665527344,17.860000610351562,58.349998474121094,2938.7900390625,1.56,24.35
2019-10-08,10.222970008850098,42.77817153930664,20.280000686645508,58.2400016784668,2893.06005859375,1.54,23.5
2019-10-09,10.298001289367676,43.168453216552734,18.639999389648438,58.31999969482422,2919.39990234375,1.59,23.6
2019-10-10,10.307380676269531,43.711788177490234,17.56999969482422,59.099998474121094,2938.1298828125,1.67,24.18
2019-10-11,10.354275703430176,44.30104064941406,15.579999923706055,60.5099983215332,2970.27001953125,1.76,25.36
2019-10-14,10.316760063171387,44.278072357177734,14.569999694824219,59.349998474121094,2966.14990234375,1.76,25.06
2019-10-15,10.20421314239502,44.461734771728516,13.539999961853027,58.7400016784668,2995.679931640625,1.77,26.64
2019-10-16,10.157318115234375,43.84187698364258,13.680000305175781,59.41999816894531,2989.68994140625,1.75,27.23
2019-10-17,10.222970008850098,43.87248992919922,13.789999961853027,59.90999984741211,2997.949951171875,1.76,27.0
2019-10-18,10.269864082336426,43.64291000366211,14.25,59.41999816894531,2986.199951171875,1.76,26.8
2019-10-21,10.391790390014648,44.4234733581543,14.0,58.959999084472656,3006.719970703125,1.8,26.83
2019-10-22,10.241729736328125,44.99742889404297,14.460000038146973,59.70000076293945,2995.989990234375,1.78,26.52
2019-10-23,10.213590621948242,45.37239456176758,14.010000228881836,61.16999816894531,3004.52001953125,1.77,25.59
2019-10-24,10.222970008850098,45.18107604980469,13.710000038146973,61.66999816894531,3010.2900390625,1.77,26.28
2019-10-25,10.157318115234375,45.54841232299805,12.649999618530273,62.02000045776367,3022.550048828125,1.8,25.8
2019-10-28,10.20421314239502,45.28822708129883,13.109999656677246,61.56999969482422,3039.419921875,1.85,25.93
2019-10-29,10.17607593536377,45.47187805175781,13.199999809265137,61.59000015258789,3036.889892578125,1.84,26.25
2019-10-30,9.997876167297363,44.545921325683594,12.329999923706055,60.61000061035156,3046.77001953125,1.78,26.76
2019-10-31,9.997876167297363,44.35460662841797,13.220000267028809,60.22999954223633,3037.56005859375,1.69,26.35
2019-11-01,10.035392761230469,45.36475372314453,12.300000190734863,61.689998626708984,3066.909912109375,1.73,26.02
2019-11-04,9.979122161865234,46.84171676635742,12.829999923706055,62.130001068115234,3078.27001953125,1.79,26.37
2019-11-05,9.969740867614746,46.90292739868164,13.100000381469727,62.959999084472656,3074.6201171875,1.86,26.24
2019-11-06,9.913469314575195,45.946353912353516,12.619999885559082,61.7400016784668,3076.780029296875,1.81,25.52
2019-11-07,9.894709587097168,46.63508224487305,12.729999542236328,62.290000915527344,3085.179931640625,1.92,25.65
2019-11-08,9.932225227355957,46.44376754760742,12.069999694824219,62.5099983215332,3093.080078125,1.94,25.56
2019-11-11,10.035392761230469,46.183589935302734,12.6899995803833,62.18000030517578,3087.010009765625,1.94,25.65
2019-11-12,9.950984001159668,45.946353912353516,12.680000305175781,62.060001373291016,3091.840087890625,1.92,24.83
2019-11-13,9.941605567932129,45.747379302978516,13.0,62.369998931884766,3094.0400390625,1.88,25.1
2019-11-14,10.026015281677246,45.62493896484375,13.050000190734863,62.279998779296875,3096.6298828125,1.82,24.67
2019-11-15,10.082287788391113,45.976959228515625,12.050000190734863,63.29999923706055,3120.4599609375,1.84,24.57
2019-11-18,10.007257461547852,45.41831970214844,12.460000038146973,62.439998626708984,3122.030029296875,1.81,24.13
2019-11-19,10.026015281677246,44.7448844909668,12.859999656677246,60.90999984741211,3120.179931640625,1.79,24.17
2019-11-20,9.932225227355957,45.1963996887207,12.779999732971191,62.400001525878906,3108.4599609375,1.73,24.75
2019-11-21,9.950984001159668,45.93869400024414,13.130000114440918,63.970001220703125,3103.5400390625,1.77,24.66
2019-11-22,9.941605567932129,45.78565216064453,12.34000015258789,63.38999938964844,3110.2900390625,1.77,25.31
2019-11-25,10.129182815551758,45.83155822753906,11.869999885559082,63.650001525878906,3133.639892578125,1.76,25.16
2019-11-26,10.166699409484863,45.41067123413086,11.539999961853027,64.2699966430664,3140.52001953125,1.74,25.11
2019-11-27,10.298001289367676,45.52545928955078,11.75,64.05999755859375,3153.6298828125,1.77,25.84
2019-11-29,10.32613754272461,45.06630325317383,12.619999885559082,62.43000030517578,3140.97998046875,1.78,25.94
2019-12-02,10.32613754272461,45.06630325317383,14.90999984741211,60.91999816894531,3113.8701171875,1.83,25.06
2019-12-03,10.401169776916504,44.39286804199219,15.960000038146973,60.81999969482422,3093.199951171875,1.72,24.74
2019-12-04,10.466821670532227,45.05864334106445,14.800000190734863,63.0,3112.760009765625,1.77,25.48
2019-12-05,10.429305076599121,44.84437561035156,14.520000457763672,63.38999938964844,3117.429931640625,1.8,25.43
2019-12-06,10.523096084594727,45.70145797729492,13.619999885559082,64.38999938964844,3145.909912109375,1.84,25.68
2019-12-09,10.476201057434082,45.64788818359375,15.859999656677246,64.25,3135.9599609375,1.83,25.87
2019-12-10,10.401169776916504,45.73973083496094,15.680000305175781,64.33999633789062,3132.52001953125,1.85,25.68
2019-12-11,10.551230430603027,45.66320037841797,14.989999771118164,63.720001220703125,3141.6298828125,1.79,25.19
2019-12-12,10.626261711120605,46.5049934387207,13.9399995803833,64.19999694824219,3168.570068359375,1.9,25.79
2019-12-13,10.673155784606934,46.152976989746094,12.630000114440918,65.22000122070312,3168.800048828125,1.82,24.71
2019-12-16,10.892325401306152,46.7728271484375,12.140000343322754,65.33999633789062,3191.449951171875,1.89,25.52
2019-12-17,10.939559936523438,46.80344772338867,12.289999961853027,66.0999984741211,3192.52001953125,1.89,26.61
2019-12-18,10.920666694641113,46.979461669921875,12.579999923706055,66.16999816894531,3191.139892578125,1.92,27.13
2019-12-19,10.939559936523438,46.964149475097656,12.5,66.54000091552734,3205.3701171875,1.92,27.38
2019-12-20,10.986795425415039,47.414649963378906,12.510000228881836,66.13999938964844,3221.219970703125,1.92,27.21
2019-12-23,11.062369346618652,47.901466369628906,12.609999656677246,66.38999938964844,3224.010009765625,1.93,27.08
2019-12-24,11.09071159362793,47.87828826904297,12.670000076293945,67.19999694824219,3223.3798828125,1.9,26.62
2019-12-26,11.156841278076172,47.86283874511719,12.649999618530273,67.91999816894531,3239.909912109375,1.9,26.62
2019-12-27,11.119053840637207,47.661922454833984,13.430000305175781,68.16000366210938,3240.02001953125,1.88,27.25
2019-12-30,11.062369346618652,47.51149368286133,14.819999694824219,68.44000244140625,3221.2900390625,1.9,25.63
2019-12-31,11.100157737731934,47.78208923339844,13.779999732971191,66.0,3230.780029296875,1.92,25.18
2020-01-02,11.270201683044434,48.21185302734375,12.470000267028809,66.25,3257.85009765625,1.88,24.9
2020-01-03,11.213521003723145,48.068599700927734,14.020000457763672,68.5999984741211,3234.85009765625,1.8,25.5
2020-01-06,11.185181617736816,48.44264221191406,13.850000381469727,68.91000366210938,3246.280029296875,1.81,24.74
2020-01-07,11.156841278076172,48.315303802490234,13.789999961853027,68.2699966430664,3237.179931640625,1.83,25.06
2020-01-08,11.251310348510742,47.519466400146484,13.449999809265137,65.44000244140625,3253.050048828125,1.87,24.6
2020-01-09,11.270201683044434,47.86963653564453,12.539999961853027,65.37000274658203,3274.699951171875,1.85,25.2
2020-01-10,11.28909683227539,47.59905242919922,12.5600004196167,64.9800033569336,3265.35009765625,1.83,24.73
2020-01-13,11.459141731262207,47.61497116088867,12.319999694824219,64.19999694824219,3288.1298828125,1.85,24.66
2020-01-14,11.553611755371094,47.622928619384766,12.390000343322754,64.48999786376953,3283.14990234375,1.82,24.37
2020-01-15,11.572504997253418,47.27275466918945,12.420000076293945,64.0,3289.2900390625,1.79,25.04
2020-01-16,11.666975021362305,47.35233688354492,12.319999694824219,64.62000274658203,3316.81005859375,1.81,25.37
2020-01-17,11.799232482910156,47.049922943115234,12.100000381469727,64.8499984741211,3329.6201171875,1.84,25.97
2020-01-21,11.742549896240234,46.206336975097656,12.850000381469727,64.58999633789062,3320.7900390625,1.78,25.45
2020-01-22,11.704764366149902,45.76066207885742,12.90999984741211,63.209999084472656,3321.75,1.77,25.55
2020-01-23,11.733104705810547,45.5855827331543,12.979999542236328,62.040000915527344,3325.5400390625,1.74,25.21
2020-01-24,11.742549896240234,45.060325622558594,14.5600004196167,60.689998626708984,3295.469970703125,1.7,24.87
2020-01-27,11.468589782714844,43.81086349487305,18.229999542236328,59.31999969482422,3243.6298828125,1.61,25.05
2020-01-28,11.695316314697266,44.009822845458984,16.280000686645508,59.5099983215332,3276.239990234375,1.65,25.1
2020-01-29,11.751996994018555,43.54823684692383,16.389999389648438,59.810001373291016,3273.39990234375,1.6,24.43
2020-01-30,11.62918758392334,43.89841079711914,15.489999771118164,58.290000915527344,3283.659912109375,1.57,24.17
2020-01-31,11.449694633483887,42.52956771850586,18.84000015258789,58.15999984741211,3225.52001953125,1.51,24.31
2020-02-03,11.600845336914062,41.97248840332031,17.969999313354492,54.45000076293945,3248.919921875,1.54,23.63
2020-02-04,11.9976167678833,42.123687744140625,16.049999237060547,53.959999084472656,3297.590087890625,1.61,23.78
2020-02-05,12.148768424987793,43.7074089050293,15.149999618530273,55.279998779296875,3334.68994140625,1.66,24.19
2020-02-06,12.186556816101074,43.26172637939453,14.960000038146973,54.93000030517578,3345.780029296875,1.65,23.98
2020-02-07,12.054300308227539,42.959320068359375,15.470000267028809,54.470001220703125,3327.7099609375,1.59,23.75
2020-02-10,12.09208869934082,42.74444580078125,15.039999961853027,53.27000045776367,3352.090087890625,1.56,23.58
2020-02-11,12.403837203979492,43.22194290161133,15.180000305175781,54.0099983215332,3357.75,1.59,23.74
2020-02-12,12.677797317504883,43.802894592285156,13.739999771118164,55.790000915527344,3379.449951171875,1.62,24.31
2020-02-13,12.611669540405273,43.66761016845703,14.149999618530273,56.34000015258789,3373.93994140625,1.61,24.82
2020-02-14,12.60222339630127,43.43681716918945,13.680000305175781,57.31999969482422,3380.159912109375,1.59,24.71
2020-02-18,12.649456977844238,43.07870101928711,14.829999923706055,57.75,3370.2900390625,1.55,25.56
2020-02-19,13.357976913452148,43.65169906616211,14.380000114440918,59.119998931884766,3386.14990234375,1.56,26.13
2020-02-20,13.452446937561035,43.603946685791016,15.5600004196167,59.310001373291016,3373.22998046875,1.52,26.06
2020-02-21,13.329635620117188,43.08665084838867,17.079999923706055,58.5,3337.75,1.46,26.03
2020-02-24,12.85728931427002,41.09705352783203,25.030000686645508,56.29999923706055,3225.889892578125,1.38,25.0
2020-02-25,12.507752418518066,39.28254699707031,27.850000381469727,54.95000076293945,3128.2099609375,1.33,24.62
2020-02-26,12.337708473205566,38.09674835205078,27.559999465942383,53.43000030517578,3116.389892578125,1.33,24.69
2020-02-27,11.865362167358398,36.05940246582031,39.15999984741211,52.18000030517578,2978.760009765625,1.3,24.02
2020-02-28,11.865362167358398,36.02758026123047,40.11000061035156,50.52000045776367,2954.219970703125,1.13,24.02
2020-03-02,11.988170623779297,37.48394775390625,33.41999816894531,51.900001525878906,3090.22998046875,1.1,23.93
2020-03-03,12.082639694213867,36.337947845458984,36.81999969482422,51.86000061035156,3003.3701171875,1.02,23.77
2020-03-04,12.545539855957031,37.19745635986328,31.989999771118164,51.130001068115234,3130.1201171875,1.02,24.24
2020-03-05,12.41328239440918,35.836570739746094,39.619998931884766,49.9900016784668,3023.93994140625,0.92,24.21
2020-03-06,12.035404205322266,33.82310104370117,41.939998626708984,45.27000045776367,2972.3701171875,0.74,23.83
2020-03-09,10.67504596710205,27.010725021362305,54.459999084472656,34.36000061035156,2746.56005859375,0.54,23.68
2020-03-10,10.920666694641113,28.292030334472656,47.29999923706055,37.220001220703125,2882.22998046875,0.76,24.5
2020-03-11,10.249933242797852,26.795852661132812,53.900001525878906,35.790000915527344,2741.3798828125,0.82,24.34
2020-03-12,8.936808586120605,23.45332908630371,75.47000122070312,33.220001220703125,2480.639892578125,0.88,22.96
2020-03-13,9.409157752990723,25.618011474609375,57.83000183105469,33.849998474121094,2711.02001953125,0.94,22.38
2020-03-16,8.294414520263672,22.13224220275879,82.69000244140625,30.049999237060547,2386.1298828125,0.73,19.98
2020-03-17,8.946255683898926,22.28345489501953,75.91000366210938,28.729999542236328,2529.18994140625,1.02,19.05
2020-03-18,8.029900550842285,19.08418846130371,76.44999694824219,24.8799991607666,2398.10009765625,1.18,16.12
2020-03-19,8.218839645385742,20.381404876708984,72.0,28.469999313354492,2409.389892578125,1.12,17.19
2020-03-20,8.209392547607422,20.580366134643555,66.04000091552734,26.979999542236328,2304.919921875,0.92,16.84
2020-03-23,7.8693037033081055,19.17763328552246,61.59000015258789,27.030000686645508,2237.39990234375,0.76,16.28
2020-03-24,8.766763687133789,22.25321388244629,61.66999816894531,27.149999618530273,2447.330078125,0.84,17.5
2020-03-25,9.201321601867676,23.302820205688477,63.95000076293945,27.389999389648438,2475.56005859375,0.88,18.21
2020-03-26,9.541413307189941,24.726699829101562,61.0,26.34000015258789,2630.070068359375,0.83,18.06
2020-03-27,8.965149879455566,23.050594329833984,65.54000091552734,24.93000030517578,2541.469970703125,0.72,17.11
2020-03-30,9.040725708007812,23.286550521850586,57.08000183105469,22.760000228881836,2626.64990234375,0.7,17.78
2020-03-31,9.021831512451172,23.644556045532227,53.540000915527344,22.739999771118164,2584.590087890625,0.7,18.42
2020-04-01,8.681741714477539,22.4729061126709,57.060001373291016,24.739999771118164,2470.5,0.62,17.84
2020-04-02,8.757317543029785,24.531421661376953,50.90999984741211,29.940000534057617,2526.89990234375,0.63,18.82
2020-04-03,8.691187858581543,24.271060943603516,46.79999923706055,34.11000061035156,2488.64990234375,0.62,18.73
2020-04-06,9.276898384094238,25.556621551513672,45.2400016784668,33.04999923706055,2663.679931640625,0.67,21.17
2020-04-07,9.456389427185059,26.101764678955078,46.70000076293945,31.8700008392334,2659.409912109375,0.75,21.3
2020-04-08,9.730352401733398,27.842966079711914,43.349998474121094,32.84000015258789,2749.97998046875,0.77,21.93
2020-04-09,9.92873764038086,27.590740203857422,41.66999816894531,31.479999542236328,2789.820068359375,0.73,21.86
2020-04-13,9.853161811828613,27.501230239868164,41.16999816894531,31.739999771118164,2761.6298828125,0.76,21.86
2020-04-14,10.013760566711426,27.371047973632812,37.7599983215332,29.600000381469727,2846.06005859375,0.76,20.57
2020-04-15,9.692564964294434,26.085493087768555,40.84000015258789,27.690000534057617,2783.360107421875,0.63,20.02
2020-04-16,9.67366886138916,24.970796585083008,40.11000061035156,27.81999969482422,2799.550048828125,0.61,21.69
2020-04-17,9.938185691833496,27.623281478881836,38.150001525878906,28.079999923706055,2874.56005859375,0.65,22.48
2020-04-20,9.805928230285645,26.76081657409668,43.83000183105469,25.56999969482422,2823.159912109375,0.63,22.15
2020-04-21,9.465837478637695,26.288904190063477,45.40999984741211,19.329999923706055,2736.56005859375,0.58,20.64
2020-04-22,9.702010154724121,27.224594116210938,41.97999954223633,20.3700008392334,2799.31005859375,0.63,21.45
2020-04-23,9.739798545837402,28.103330612182617,41.380001068115234,21.329999923706055,2797.800048828125,0.61,21.82
2020-04-24,9.626434326171875,28.168426513671875,35.93000030517578,21.440000534057617,2836.739990234375,0.6,21.53
2020-04-27,9.834266662597656,28.77865219116211,33.290000915527344,19.989999771118164,2878.47998046875,0.67,21.09
2020-04-28,10.032652854919434,29.43770980834961,33.56999969482422,20.459999084472656,2863.389892578125,0.62,21.04
2020-04-29,10.448320388793945,31.61827850341797,31.229999542236328,22.540000915527344,2939.510009765625,0.63,21.0
2020-04-30,10.164909362792969,30.91854476928711,34.150001525878906,25.270000457763672,2912.429931640625,0.64,20.39
2020-05-01,9.815374374389648,29.169212341308594,37.189998626708984,26.440000534057617,2830.7099609375,0.64,19.8
2020-05-04,9.872055053710938,30.17813491821289,35.970001220703125,27.200000762939453,2842.739990234375,0.64,20.18
2020-05-05,9.966525077819824,30.20253562927246,33.61000061035156,30.969999313354492,2868.43994140625,0.66,19.92
2020-05-06,10.070440292358398,29.413297653198242,34.119998931884766,29.719999313354492,2848.419921875,0.72,19.83
2020-05-07,10.183804512023926,30.17813491821289,31.440000534057617,29.459999084472656,2881.18994140625,0.63,20.35
2020-05-08,10.514447212219238,31.553192138671875,27.979999542236328,30.969999313354492,2929.800048828125,0.69,20.17
2020-05-11,10.561681747436523,30.999916076660156,27.56999969482422,29.6299991607666,2930.18994140625,0.73,19.86
2020-05-12,10.476661682128906,30.45476531982422,33.040000915527344,29.979999542236328,2870.1201171875,0.69,19.31
2020-05-13,10.183804512023926,29.071569442749023,35.279998779296875,29.190000534057617,2820.0,0.64,19.46
2020-05-14,10.259378433227539,29.39702606201172,32.61000061035156,31.1299991607666,2852.5,0.63,19.62
2020-05-15,10.193251609802246,29.283117294311523,31.889999389648438,32.5,2863.699951171875,0.64,19.96
2020-05-18,10.769514083862305,31.67523765563965,29.299999237060547,34.810001373291016,2953.909912109375,0.73,21.14
2020-05-19,10.722281455993652,30.788360595703125,30.530000686645508,34.650001525878906,2922.93994140625,0.7,20.76
2020-05-20,10.901772499084473,32.016971588134766,27.989999771118164,35.75,2971.610107421875,0.68,22.06
2020-05-21,10.835643768310547,31.504375457763672,29.530000686645508,36.060001373291016,2948.510009765625,0.68,21.97
2020-05-22,10.703386306762695,31.309097290039062,28.15999984741211,35.130001068115234,2955.449951171875,0.66,22.19
2020-05-26,11.100157737731934,32.17969512939453,28.010000228881836,36.16999816894531,2991.77001953125,0.69,22.4
2020-05-27,11.194626808166504,32.59465789794922,27.6200008392334,34.7400016784668,3036.1298828125,0.68,22.13
2020-05-28,11.052922248840332,31.683366775512695,28.59000015258789,35.290000915527344,3029.72998046875,0.7,22.04
2020-05-29,11.260757446289062,31.53692054748535,27.510000228881836,35.33000183105469,3044.31005859375,0.65,22.18
2020-06-01,11.468589782714844,32.09019088745117,28.229999542236328,38.31999969482422,3055.72998046875,0.66,21.75
2020-06-02,11.56305980682373,32.985206604003906,26.84000015258789,39.56999969482422,3080.820068359375,0.68,22.84
2020-06-03,11.695316314697266,33.953453063964844,25.65999984741211,39.790000915527344,3122.8701171875,0.77,22.85
2020-06-04,11.685870170593262,33.96158218383789,25.809999465942383,39.9900016784668,3112.35009765625,0.82,22.98
2020-06-05,11.893701553344727,36.48388671875,24.520000457763672,42.29999923706055,3193.929931640625,0.91,24.02
2020-06-08,12.243239402770996,38.12744903564453,25.809999465942383,40.79999923706055,3232.389892578125,0.88,23.48
2020-06-09,12.025957107543945,36.695430755615234,27.56999969482422,41.18000030517578,3207.179931640625,0.84,23.24
2020-06-10,11.959829330444336,34.88914489746094,27.56999969482422,41.72999954223633,3190.139892578125,0.75,23.68
2020-06-11,11.156841278076172,31.60201072692871,40.790000915527344,38.54999923706055,3002.10009765625,0.66,23.04
2020-06-12,11.411908149719238,32.39938735961914,36.09000015258789,38.72999954223633,3041.31005859375,0.71,22.78
2020-06-15,11.632990837097168,32.49702072143555,34.400001525878906,39.720001220703125,3066.590087890625,0.71,22.93
2020-06-16,11.80378532409668,33.43272399902344,33.66999816894531,40.959999084472656,3124.739990234375,0.75,23.55
2020-06-17,11.566572189331055,32.29361343383789,33.470001220703125,40.709999084472656,3113.489990234375,0.74,23.52
2020-06-18,11.651968002319336,32.692291259765625,32.939998626708984,41.5099983215332,3115.340087890625,0.71,25.23
2020-06-19,11.661458015441895,32.19596862792969,35.119998931884766,42.189998626708984,3097.739990234375,0.7,24.92
2020-06-22,11.765830993652344,32.34512710571289,31.770000457763672,43.08000183105469,3117.860107421875,0.71,25.28
2020-06-23,11.908161163330078,32.378089904785156,31.3700008392334,42.630001068115234,3131.2900390625,0.72,26.15
2020-06-24,11.718388557434082,30.581600189208984,33.84000015258789,40.310001373291016,3050.330078125,0.69,26.14
2020-06-25,11.708898544311523,31.16669464111328,32.220001220703125,41.04999923706055,3083.760009765625,0.68,25.92
2020-06-26,11.395776748657227,30.08715057373047,34.72999954223633,41.02000045776367,3009.050048828125,0.64,25.46
2020-06-29,11.765830993652344,30.49094581604004,31.780000686645508,41.709999084472656,3053.239990234375,0.64,27.35
2020-06-30,11.879694938659668,31.19141387939453,30.43000030517578,41.150001525878906,3100.2900390625,0.66,27.68
2020-07-01,12.031511306762695,30.43326759338379,28.6200008392334,42.029998779296875,3115.860107421875,0.69,28.42
2020-07-02,12.202306747436523,30.771133422851562,27.68000030517578,43.13999938964844,3130.010009765625,0.68,28.09
2020-07-06,12.676734924316406,30.86178207397461,27.940000534057617,43.099998474121094,3179.719970703125,0.69,30.43
2020-07-07,12.629292488098145,29.881126403808594,29.43000030517578,43.08000183105469,3145.320068359375,0.65,30.12
2020-07-08,13.046789169311523,29.856407165527344,28.079999923706055,43.290000915527344,3169.93994140625,0.67,30.06
2020-07-09,12.885482788085938,28.381305694580078,29.260000228881836,42.349998474121094,3152.050048828125,0.62,29.37
2020-07-10,12.866504669189453,29.28778839111328,27.290000915527344,43.2400016784668,3185.0400390625,0.65,29.78
2020-07-13,12.714688301086426,29.13121795654297,32.189998626708984,42.720001220703125,3155.219970703125,0.64,30.14
2020-07-14,13.075255393981934,30.153079986572266,29.520000457763672,42.900001525878906,3197.52001953125,0.63,30.46
2020-07-15,13.369400024414062,30.804100036621094,27.760000228881836,43.790000915527344,3226.56005859375,0.64,29.7
2020-07-16,13.26502513885498,30.664005279541016,28.0,43.369998931884766,3215.570068359375,0.62,27.67
2020-07-17,13.483263969421387,30.23548698425293,25.68000030517578,43.13999938964844,3224.72998046875,0.64,28.76
2020-07-20,13.72996711730957,29.73279571533203,24.459999084472656,43.279998779296875,3251.840087890625,0.62,27.1
2020-07-21,13.79638671875,31.52928352355957,24.84000015258789,44.31999969482422,3257.300048828125,0.61,27.51
2020-07-22,13.910248756408691,31.1419734954834,24.31999969482422,44.290000915527344,3276.02001953125,0.6,27.53
2020-07-23,13.948204040527344,31.084287643432617,26.079999923706055,43.310001373291016,3235.659912109375,0.59,28.23
2020-07-24,13.692012786865234,30.911226272583008,25.84000015258789,43.34000015258789,3215.6298828125,0.59,27.27
2020-07-27,13.967182159423828,30.944190979003906,24.739999771118164,43.40999984741211,3239.409912109375,0.62,25.91
2020-07-28,13.616105079650879,30.416786193847656,25.440000534057617,43.220001220703125,3218.43994140625,0.59,26.67
2020-07-29,13.692012786865234,31.05131721496582,24.100000381469727,43.75,3258.43994140625,0.58,27.13
2020-07-30,13.758432388305664,29.831693649291992,24.760000228881836,42.939998626708984,3246.219970703125,0.55,26.48
2020-07-31,13.663545608520508,29.69159507751465,24.459999084472656,43.29999923706055,3271.1201171875,0.55,27.22
2020-08-03,13.995647430419922,29.79872703552246,24.280000686645508,44.150001525878906,3294.610107421875,0.56,27.08
2020-08-04,14.422633171081543,30.52391815185547,23.760000228881836,44.43000030517578,3306.510009765625,0.52,27.75
2020-08-05,14.792686462402344,30.845304489135742,22.989999771118164,45.16999816894531,3327.77001953125,0.55,27.69
2020-08-06,14.849617004394531,30.598085403442383,22.649999618530273,45.09000015258789,3349.159912109375,0.55,27.3
2020-08-07,15.067853927612305,30.639286041259766,22.209999084472656,44.400001525878906,3351.280029296875,0.57,27.32
2020-08-10,15.124785423278809,31.58697509765625,22.1299991607666,44.9900016784668,3360.469970703125,0.59,27.6
2020-08-11,14.878084182739258,31.47985076904297,24.030000686645508,44.5,3333.68994140625,0.64,27.08
2020-08-12,15.134275436401367,31.792999267578125,22.280000686645508,45.43000030517578,3380.35009765625,0.69,26.87
2020-08-13,15.390464782714844,31.174943923950195,22.1299991607666,44.959999084472656,3373.429931640625,0.71,26.3
2020-08-14,15.276601791381836,31.47161102294922,22.049999237060547,44.79999923706055,3372.85009765625,0.71,26.36
2020-08-17,15.45688533782959,31.290313720703125,21.350000381469727,45.369998931884766,3381.989990234375,0.69,27.17
2020-08-18,15.51382064819336,30.894746780395508,21.510000228881836,45.459999084472656,3389.780029296875,0.67,27.41
2020-08-19,15.570748329162598,30.5403995513916,22.540000915527344,45.369998931884766,3374.85009765625,0.68,27.08
2020-08-20,15.466374397277832,29.881126403808594,22.719999313354492,44.900001525878906,3385.510009765625,0.65,26.75
2020-08-21,15.45688533782959,29.69159507751465,22.540000915527344,44.349998474121094,3397.159912109375,0.64,26.48
2020-08-24,15.646659851074219,30.50742530822754,22.3700008392334,45.130001068115234,3431.280029296875,0.65,28.32
2020-08-25,16.007226943969727,30.07890510559082,22.030000686645508,45.86000061035156,3443.6201171875,0.69,29.46
2020-08-26,16.007226943969727,29.444366455078125,23.270000457763672,45.63999938964844,3478.72998046875,0.69,29.48
2020-08-27,15.959782600402832,29.50204849243164,24.469999313354492,45.09000015258789,3484.550048828125,0.74,29.23
2020-08-28,16.320348739624023,30.029470443725586,22.959999084472656,45.04999923706055,3508.010009765625,0.74,30.38
2020-08-31,16.263416290283203,29.378442764282227,26.40999984741211,45.279998779296875,3500.31005859375,0.72,29.53
2020-09-01,16.529096603393555,29.180665969848633,26.1200008392334,45.58000183105469,3526.64990234375,0.68,28.61
2020-09-02,16.462675094604492,29.040573120117188,26.56999969482422,44.43000030517578,3580.840087890625,0.66,29.06
2020-09-03,15.437908172607422,28.826313018798828,33.599998474121094,44.06999969482422,3455.06005859375,0.63,29.53
2020-09-04,15.276601791381836,28.73565673828125,30.75,42.65999984741211,3426.9599609375,0.72,28.13
2020-09-08,15.191206932067871,27.68907928466797,31.459999084472656,39.779998779296875,3331.840087890625,0.69,27.53
2020-09-09,15.722565650939941,27.878620147705078,28.809999465942383,40.790000915527344,3398.9599609375,0.71,27.94
2020-09-10,15.371490478515625,26.856760025024414,29.709999084472656,40.060001373291016,3339.18994140625,0.68,29.15
2020-09-11,15.3620023727417,26.881479263305664,26.8700008392334,39.83000183105469,3340.969970703125,0.67,28.99
2020-09-14,15.788986206054688,27.08749771118164,25.850000381469727,39.61000061035156,3383.5400390625,0.68,31.2
2020-09-15,16.092618942260742,26.889719009399414,25.59000015258789,40.529998779296875,3401.199951171875,0.68,30.53
2020-09-16,16.1875057220459,27.96926498413086,26.040000915527344,42.220001220703125,3385.489990234375,0.69,30.71
2020-09-17,15.883871078491211,28.010467529296875,26.459999084472656,43.29999923706055,3357.010009765625,0.69,29.13
2020-09-18,15.86489486694336,27.69731903076172,25.829999923706055,43.150001525878906,3319.469970703125,0.7,28.68
2020-09-21,15.732054710388184,26.779264450073242,27.780000686645508,41.439998626708984,3281.06005859375,0.68,27.05
