date,"('ICLN', 'ICLN')","('XLE', 'XLE')","('VIX', '^VIX')","('Brent', 'BZ=F')","('SP500', '^GSPC')",dgs10,carbon_eua,"('ICLN', 'ICLN')_ret","('XLE', 'XLE')_ret","('Brent', 'BZ=F')_ret",carbon_eua_ret,"('SP500', '^GSPC')_ret",dgs10_diff,carbon_shock_resid,carbon_shock,icln_vol,xle_vol
2019-09-25,10.476201057434082,46.24479675292969,15.960000038146973,62.38999938964844,2984.8701171875,1.73,26.26,-0.0053570862802973,0.0016561043600487,-0.0113157490253987,-0.012112184410449,0.0061396852419639,0.09,-0.0148603409160247,0,0.00801100705573054,0.013646679383561084
2019-09-26,10.38241195678711,45.6402473449707,16.06999969482422,62.7400016784668,2977.6201171875,1.7,26.69,-0.0089929021321259,-0.0131590105331042,0.0055942331754178,0.0162420945417825,-0.0024318710096131,-0.03,0.0160917318307468,0,0.008469125388160964,0.014163571064350844
2019-09-27,10.157318115234377,45.632591247558594,17.219999313354492,61.90999984741211,2961.7900390625,1.69,26.34,-0.0219187742546541,-0.0001677628864868,-0.013317514448802,-0.0132002671012977,-0.0053305345791285,-0.01,-0.0104871080798564,0,0.011037531328580518,0.013847156720886477
2019-09-30,10.222970008850098,45.30353546142578,16.239999771118164,60.77999877929688,2976.739990234375,1.68,25.76,0.0064427078075041,-0.0072371066209042,-0.0184209476617817,-0.022265795078982,0.0050349102152483,-0.01,-0.027022753228459,0,0.011115005896931502,0.006718143194918761
2019-10-01,10.185453414916992,44.255126953125,18.559999465942383,58.88999938964844,2940.25,1.65,26.05,-0.0036765834787173,-0.0234138468599272,-0.0315894808124719,0.0111948669632229,-0.0123341269454128,-0.03,0.0095830606719648,0,0.010226115226616114,0.008466333083873472
2019-10-02,10.01663589477539,43.168453216552734,20.559999465942383,57.68999862670898,2887.610107421875,1.6,25.2,-0.0167132663588585,-0.0248612492186551,-0.0205874621280798,-0.0331737736819983,-0.0180654041876438,-0.0499999999999998,-0.0341311293405547,0,0.011002598607491173,0.010226080094571195
2019-10-03,10.129182815551758,43.63525772094727,19.1200008392334,57.709999084472656,2910.6298828125,1.54,24.17,0.0111733450290109,0.0107555080163439,0.0003466283944648,-0.0417317998019858,0.0079403047738667,-0.06,-0.0431212777248459,1,0.009857193591949776,0.011822889237475204
2019-10-04,10.363653182983398,43.91074752807617,17.040000915527344,58.369998931884766,2952.010009765625,1.52,23.91,0.0228841532458722,0.0062936216377459,0.0113715880580554,-0.0108154132451583,0.0141167852392592,-0.02,-0.0118205534811487,0,0.013307099168291718,0.012346867343755964
2019-10-07,10.307380676269531,43.520469665527344,17.860000610351562,58.34999847412109,2938.7900390625,1.56,24.35,-0.0054445893811319,-0.0089277140888772,-0.0003427083345428,0.0182350680583654,-0.0044883522736815,0.04,0.0170428796374236,0,0.01333027088090036,0.012116703505426884
2019-10-08,10.222970008850098,42.77817153930664,20.280000686645508,58.2400016784668,2893.06005859375,1.54,23.5,-0.0082230590561754,-0.0172034327121532,-0.0018868998738536,-0.0355314283784855,-0.0156831595521099,-0.02,-0.0336361366149379,0,0.013254740691498413,0.012219817728870735
2019-10-09,10.298001289367676,43.168453216552734,18.63999938964844,58.31999969482422,2919.39990234375,1.59,23.6,0.00731267675263,0.0090820171469406,0.0013726497593633,0.0042462908814512,0.0090632965148459,0.05,-0.0009300769230857,0,0.01360349524116751,0.013044405895159539
2019-10-10,10.307380676269531,43.71178817749024,17.56999969482422,59.09999847412109,2938.1298828125,1.67,24.18,0.0009103823035455,0.0125078391991349,0.0132858161258362,0.0242791331550821,0.0063952024117826,0.0799999999999998,0.0222936154778331,0,0.013373379343023083,0.014150745654779319
2019-10-11,10.354275703430176,44.30104064941406,15.579999923706056,60.5099983215332,2970.27001953125,1.76,25.36,0.0045393367137419,0.0133903496623731,0.0235777143021036,0.0476472843823784,0.010879579673789,0.09,0.0454746543378755,1,0.011146376589752338,0.0152028871932178
2019-10-14,10.316760063171388,44.27807235717773,14.56999969482422,59.34999847412109,2966.14990234375,1.76,25.06,-0.003629782452357,-0.0005185938754971,-0.0193565175497235,-0.0119001801011029,-0.0013880816732189,0.0,-0.0105208243690416,0,0.0111474230914838,0.015141267461199924
2019-10-15,10.20421314239502,44.46173477172852,13.539999961853027,58.7400016784668,2995.679931640625,1.77,26.64,-0.0109690752112834,0.0041393526250721,-0.0103311410008533,0.0611408962042662,0.0099064453764891,0.01,0.053410794749174,1,0.011705604436412229,0.013260211243312345
2019-10-16,10.157318115234377,43.84187698364258,13.68000030517578,59.41999816894531,2989.68994140625,1.75,27.23,-0.0046062459137809,-0.0140394703510297,0.0115098848740153,0.0219054610134797,-0.0020015445531937,-0.02,0.0231901918414057,0,0.010306207049346046,0.011253304841925818
2019-10-17,10.222970008850098,43.87248992919922,13.789999961853027,59.90999984741211,2997.949951171875,1.76,27.0,0.0064427078075041,0.0006980144274427,0.0082125943298814,-0.0084824406813392,0.0027590219697752,0.01,-0.0122587334524806,0,0.009908379503360513,0.010778372022870132
2019-10-18,10.269864082336426,43.64291000366211,14.25,59.41999816894531,2986.199951171875,1.76,26.8,0.0045766393393697,-0.0052466297897875,-0.0082125943298813,-0.007434978487518,-0.0039270457097998,0.0,-0.0059897498605337,0,0.006507045487199821,0.010711746681209553
2019-10-21,10.391790390014648,44.4234733581543,14.0,58.959999084472656,3006.719970703125,1.8,26.83,0.0118023194266377,0.017727168205446,-0.0077716068658592,0.0011187769207216,0.0068481141053337,0.04,-0.0025937824449023,0,0.007396235782145742,0.011684700979195693
2019-10-22,10.241729736328123,44.99742889404297,14.460000038146973,59.70000076293945,2995.989990234375,1.78,26.52,-0.0145455839336066,0.0128373434758237,0.0124728008249705,-0.0116214991198709,-0.0035750492583768,-0.02,-0.0079371344133439,0,0.008449916430317584,0.009910698100747366
2019-10-23,10.213590621948242,45.37239456176758,14.010000228881836,61.16999816894531,3004.52001953125,1.77,25.59,-0.0027512775783517,0.0082985183600017,0.0243248101424936,-0.0356975151459643,0.0028431033458307,-0.01,-0.0353626034501061,0,0.00809846321895023,0.00987839326190991
2019-10-24,10.222970008850098,45.18107604980469,13.710000038146973,61.66999816894531,3010.2900390625,1.77,26.28,0.0009179027459509,-0.0042255431037621,0.0081407159916219,0.0266065434447123,0.0019186046591713,0.0,0.0243864820494128,0,0.008098642423646172,0.009878689137769622
2019-10-25,10.157318115234377,45.54841232299805,12.649999618530272,62.02000045776367,3022.550048828125,1.8,25.8,-0.0064427078075041,0.0080974396950944,0.0056593617409798,-0.018433701688838,0.004064429510656,0.03,-0.017183222314842,0,0.008035153719950226,0.009408975194310295
2019-10-28,10.20421314239502,45.28822708129883,13.109999656677246,61.56999969482422,3039.419921875,1.85,25.93,0.0046062459137808,-0.0057286565191682,-0.0072821870866544,0.0050261076230011,0.0055658199161177,0.05,0.0018413018848701,0,0.008259452347588198,0.009749801167453482
2019-10-29,10.17607593536377,45.47187805175781,13.199999809265137,61.59000015258789,3036.889892578125,1.84,26.25,-0.0027612194116754,0.004046959197343,0.0003247882098775,0.0122653894870598,-0.0008327519564807,-0.01,0.0124574251639224,0,0.007546451169055712,0.009747861439612681
2019-10-30,9.997876167297363,44.5459213256836,12.329999923706056,60.61000061035156,3046.77001953125,1.78,26.76,-0.017666781604291,-0.0205734730883531,-0.0160396161430904,0.019242246222395,0.0032480894008573,-0.06,0.0143217460549702,0,0.009304524812456454,0.011087713088357274
2019-10-31,9.997876167297363,44.35460662841797,13.220000267028809,60.22999954223633,3037.56005859375,1.69,26.35,0.0,-0.0043040237668853,-0.0062893465779703,-0.0154399602726563,-0.003027438634539,-0.09,-0.0140663764132149,0,0.008901443806505305,0.01124430436865742
2019-11-01,10.035392761230469,45.36475372314453,12.300000190734863,61.68999862670898,3066.909912109375,1.73,26.02,0.0037454334511946,0.0225188805969778,0.0239512615050165,-0.0126028019030121,0.0096159305596475,0.04,-0.0172679347956716,0,0.008834487973603061,0.012822287481761245
2019-11-04,9.979122161865234,46.84171676635742,12.829999923706056,62.130001068115234,3078.27001953125,1.79,26.37,-0.0056229938967101,0.032038735952103,0.0071071603068343,0.0133615272808362,0.0036972458053124,0.06,0.0127406633284123,0,0.007332597757282863,0.015131605638698057
2019-11-05,9.969740867614746,46.90292739868164,13.100000381469728,62.959999084472656,3074.6201171875,1.86,26.24,-0.0009405342979383,0.001305901613225,0.0132706083005145,-0.0049420362893071,-0.0011864027118206,0.07,-0.0045040718641532,0,0.006367990775721928,0.014931501069359766
2019-11-06,9.913469314575195,45.94635391235352,12.619999885559082,61.7400016784668,3076.780029296875,1.81,25.52,-0.0056602231490902,-0.0206055947571231,-0.0195675433076709,-0.027822505599299,0.0007022505922896,-0.05,-0.0280622866922304,0,0.006437086672909103,0.01672817310746079
2019-11-07,9.894709587097168,46.63508224487305,12.729999542236328,62.290000915527344,3085.179931640625,1.92,25.65,-0.0018941401105012,0.0148785991345948,0.0088688677038121,0.0050811131401894,0.0027263752442806,0.1099999999999998,0.0022928423665699,0,0.0063078915235765835,0.017118789052131687
2019-11-08,9.932225227355955,46.44376754760742,12.06999969482422,62.5099983215332,3093.080078125,1.94,25.56,0.0037843151633654,-0.0041108150156092,0.0035256031286718,-0.0035149421074444,0.0025574031451158,0.02,-0.004274354027135,0,0.006559255756491617,0.017163401945035434
2019-11-11,10.035392761230469,46.183589935302734,12.6899995803833,62.18000030517578,3087.010009765625,1.94,25.65,0.0103335762908745,-0.0056177419635081,-0.0052931075539991,0.0035149421074443,-0.0019643954133371,0.0,0.003036210186238,0,0.007417467138629842,0.017157925807224784
2019-11-12,9.950984001159668,45.94635391235352,12.68000030517578,62.060001373291016,3091.840087890625,1.92,24.83,-0.0084466797487908,-0.0051500421554774,-0.0019317283898745,-0.0324909720967032,0.001563423301263,-0.02,-0.0329983178548185,0,0.007722185742294434,0.017279554586296562
2019-11-13,9.941605567932127,45.74737930297852,13.0,62.369998931884766,3094.0400390625,1.88,25.1,-0.0009429072961879,-0.0043399895437413,0.004982692263892,0.0108152466176631,0.0007112815701162,-0.04,0.005766921815844,0,0.005500611035804072,0.01571538552259319
2019-11-14,10.026015281677246,45.62493896484375,13.050000190734863,62.27999877929688,3096.6298828125,1.82,24.67,0.0084547094714648,-0.0026800329408804,-0.0014440460470117,-0.0172799155964728,0.0008366926144567,-0.0599999999999998,-0.0155770092219678,0,0.006202045654429301,0.015643636090912297
2019-11-15,10.082287788391112,45.976959228515625,12.050000190734863,63.29999923706055,3120.4599609375,1.84,24.57,0.0055969569800835,0.0076859105221012,0.0162449897318197,-0.0040617440081776,0.0076660287779731,0.02,-0.0070267988186127,0,0.006342996246001016,0.014205836344650866
2019-11-18,10.007257461547852,45.41831970214844,12.460000038146973,62.43999862670898,3122.030029296875,1.81,24.13,-0.0074696241025861,-0.0122248433426024,-0.0136792434439137,-0.0180703068961474,0.0005030263228096,-0.03,-0.0171163564465782,0,0.006563031644341834,0.009786395706338448
2019-11-19,10.026015281677246,44.7448844909668,12.859999656677246,60.90999984741211,3120.179931640625,1.79,24.17,0.0018726671225025,-0.0149384161888018,-0.0248087113102044,0.0016563150784514,-0.0005927700996925,-0.02,-0.0029921910773399,0,0.006565120302752205,0.010310563315471288
2019-11-20,9.932225227355955,45.1963996887207,12.779999732971191,62.400001525878906,3108.4599609375,1.73,24.75,-0.0093986987173606,0.0100403056257069,0.024167937485313,0.0237132942993075,-0.003763256420941,-0.06,0.0250570613210773,0,0.007047580730664758,0.009590342862423589
2019-11-21,9.950984001159668,45.93869400024414,13.130000114440918,63.970001220703125,3103.5400390625,1.77,24.66,0.0018868965420837,0.0162903377160073,0.0248489427159079,-0.003642991278501,-0.0015840060861895,0.04,-0.0055365881505236,0,0.007024790792865077,0.009867014583086269
2019-11-22,9.941605567932127,45.78565216064453,12.34000015258789,63.38999938964844,3110.2900390625,1.77,25.31,-0.0009429072961879,-0.0033369980386299,-0.0091081318769172,0.0260170768208342,0.0021725739423759,0.0,0.0233229608938477,0,0.006942816885229016,0.009847318493022224
2019-11-25,10.129182815551758,45.83155822753906,11.869999885559082,63.650001525878906,3133.639892578125,1.76,25.16,0.0186921116949091,0.0010021276688479,0.0040932383088152,-0.0059441427247928,0.0074792518874672,-0.01,-0.007603456309466,0,0.008614406618214273,0.009756395103668063
2019-11-26,10.166699409484863,45.41067123413086,11.539999961853027,64.2699966430664,3140.52001953125,1.74,25.11,0.0036969702767521,-0.0092257714700452,0.0096935581750833,-0.0019892586627461,0.0021931636449402,-0.02,-0.005656230315152,0,0.007978116309067824,0.010040909507260262
2019-11-27,10.298001289367676,45.52545928955078,11.75,64.05999755859375,3153.6298828125,1.77,25.84,0.0128322112844425,0.0025245876578669,-0.0032728010816907,0.0286575057449075,0.0041657356252997,0.03,0.0298191391718306,0,0.008554203137161032,0.010034968042467661
2019-11-29,10.32613754272461,45.06630325317383,12.619999885559082,62.43000030517578,3140.97998046875,1.78,25.94,0.0027284795783487,-0.0101369032959866,-0.0257741721078278,0.0038624999738967,-0.004019286229989,0.01,0.0026404292992768,0,0.008377152021709675,0.01048314387618112
2019-12-02,10.32613754272461,45.06630325317383,14.90999984741211,60.91999816894531,3113.8701171875,1.83,25.06,0.0,0.0,-0.024484435991688,-0.0345132294203756,-0.0086684836939636,0.05,-0.0351247521589508,0,0.008367583508373317,0.01002856277190029
2019-12-03,10.401169776916504,44.39286804199219,15.960000038146973,60.81999969482422,3093.199951171875,1.72,24.74,0.0072399719638229,-0.0150559841483869,-0.0016428207387213,-0.0128515825035804,-0.0066602252580451,-0.1100000000000001,-0.0159276850444672,0,0.0077087718704574705,0.01038297351082196
2019-12-04,10.466821670532228,45.05864334106445,14.800000190734863,63.0,3112.760009765625,1.77,25.48,0.0062921350512071,0.0148859998672907,0.035216049160002,0.0294724637396209,0.0063036576087699,0.05,0.0289744990672594,0,0.0077088137498962685,0.01062471290911591
2019-12-05,10.42930507659912,44.84437561035156,14.520000457763672,63.38999938964844,3117.429931640625,1.8,25.43,-0.0035907739934398,-0.0047666505287405,0.0061713842760274,-0.0019642512699343,0.0014991269266302,0.03,0.0008237143572588,0,0.006716790676108432,0.01020153944238467
2019-12-06,10.523096084594728,45.70145797729492,13.619999885559082,64.38999938964844,3145.909912109375,1.84,25.68,0.0089528292002048,0.0189320244248063,0.0156522214035515,0.0097828993877322,0.009094246030426,0.04,0.0078995205684315,0,0.006738153603884452,0.010714074140426043
2019-12-09,10.476201057434082,45.64788818359375,15.859999656677246,64.25,3135.9599609375,1.83,25.87,-0.0044663499734981,-0.001172855681915,-0.0021766082957822,0.0073715173761772,-0.0031678336844743,-0.01,0.004116894072909,0,0.007194403553190659,0.010672577238933898
2019-12-10,10.401169776916504,45.73973083496094,15.68000030517578,64.33999633789062,3132.52001953125,1.85,25.68,-0.0071878402844741,0.0020099589697899,0.0013997411174678,-0.0073715173761774,-0.0010975361689841,0.02,-0.0109257734902549,0,0.006431119451694035,0.010690996481989441
2019-12-11,10.551230430603027,45.66320037841797,14.989999771118164,63.720001220703125,3141.6298828125,1.79,25.19,0.0143242032429264,-0.0016745737453032,-0.0096829606936499,-0.0192653884572415,0.0029039375293507,-0.06,-0.0187225978334112,0,0.007424701818741578,0.010239861430184023
2019-12-12,10.626261711120604,46.5049934387207,13.9399995803833,64.19999694824219,3168.570068359375,1.9,25.79,0.0070859754276023,0.0182669624498932,0.0075046589615989,0.0235397295287345,0.008538667375555,0.1099999999999998,0.0216569719230254,0,0.006839792880657389,0.011684552019504132
2019-12-13,10.673155784606934,46.152976989746094,12.630000114440918,65.22000122070312,3168.800048828125,1.82,24.71,0.0044033269234651,-0.0075982269183577,0.0157630259171262,-0.0427787998927346,7.25791502146863e-05,-0.0799999999999998,-0.041422142176619,1,0.006849153983231148,0.011412867502325666
2019-12-16,10.892325401306152,46.7728271484375,12.140000343322754,65.33999633789062,3191.449951171875,1.89,25.52,0.0203266656571438,0.0133409521257446,0.0018381610480748,0.0322544384760704,0.0071223609425427,0.0699999999999998,0.0288517171003045,0,0.008561417316549023,0.01187383095057416
2019-12-17,10.939559936523438,46.80344772338867,12.289999961853027,66.0999984741211,3192.52001953125,1.89,26.61,0.004327121381217,0.0006544516991305,0.0115643736472922,0.0418246265130087,0.0003352360284609,0.0,0.0443591312847684,1,0.008539039693762024,0.010006502116065649
2019-12-18,10.920666694641112,46.97946166992188,12.579999923706056,66.16999816894531,3191.139892578125,1.92,27.13,-0.001728549928172,0.0037536509442922,0.0010584365787517,0.0193530416812426,-0.0004323936405227,0.03,0.0151346107818507,0,0.008782286615782378,0.009422232041260336
2019-12-19,10.939559936523438,46.964149475097656,12.5,66.54000091552734,3205.3701171875,1.92,27.38,0.0017285499281719,-0.000325986935635,0.0055761239973916,0.0091726931894624,0.0044493788218642,0.0,0.0091619387923169,0,0.00840809318457006,0.0090513581190098
2019-12-20,10.98679542541504,47.414649963378906,12.510000228881836,66.13999938964844,3221.219970703125,1.92,27.21,0.0043085648466519,0.0095467183838172,-0.0060295860239122,-0.0062282670651477,0.004932595804334,0.0,-0.0128413942493357,0,0.008279059681443556,0.0078027648946733886
2019-12-23,11.062369346618652,47.901466369628906,12.609999656677246,66.38999938964844,3224.010009765625,1.93,27.08,0.0068550639383937,0.010214865187148,0.003772735212171,-0.0047891047510807,0.0008657687142985,0.01,-0.0053539305593446,0,0.0076990042102235735,0.007846670219035798
2019-12-24,11.09071159362793,47.87828826904297,12.670000076293944,67.19999694824219,3223.3798828125,1.9,26.62,0.0025587648552754,-0.0004839874799391,0.0121267685783983,-0.0171326350771085,-0.0001954673024681,-0.03,-0.0152342941220557,0,0.006435384371124596,0.00798429345038761
2019-12-26,11.156841278076172,47.86283874511719,12.649999618530272,67.91999816894531,3239.909912109375,1.9,26.62,0.0059449126465592,-0.0003227353707167,0.0106573129280601,0.0,0.0051150624100539,0.0,-0.0002023546535097,0,0.005806493411990772,0.007877558050323133
2019-12-27,11.119053840637209,47.661922454833984,13.43000030517578,68.16000366210938,3240.02001953125,1.88,27.25,-0.0033926783622267,-0.0042065865233951,0.003527421205089,0.0233907081422875,3.3984139657930306e-05,-0.02,0.0241594237043391,0,0.006418037556663933,0.006695535843496627
2019-12-30,11.062369346618652,47.51149368286133,14.81999969482422,68.44000244140625,3221.2900390625,1.9,25.63,-0.0051109991396081,-0.0031611536781071,0.0040995484470155,-0.0612899807332733,-0.0057975960793499,0.02,-0.0621490595944444,1,0.007107600263399274,0.0060732229972145675
2019-12-31,11.100157737731934,47.78208923339844,13.779999732971191,66.0,3230.780029296875,1.92,25.18,0.0034101190346456,0.005679213008038,-0.0363027426697794,-0.0177135117597785,0.0029416906441907,0.02,-0.0224388238323332,0,0.0040232912260058295,0.004997913667897094
2020-01-02,11.270201683044434,48.21185302734375,12.470000267028809,66.25,3257.85009765625,1.88,24.9,0.0152029046351474,0.0089540372063412,0.0037807228399061,-0.0111822251455391,0.0083438953623167,-0.04,-0.0105454819274893,0,0.005822805385477008,0.005397877943320097
2020-01-03,11.213521003723145,48.06859970092773,14.020000457763672,68.5999984741211,3234.85009765625,1.8,25.5,-0.0050419408017945,-0.0029757531890839,0.0348570476223749,0.0238106486937186,-0.0070849093649545,-0.0799999999999998,0.0225412542227279,0,0.006202269539799432,0.005699641526332158
2020-01-06,11.185181617736816,48.44264221191406,13.850000381469728,68.91000366210938,3246.280029296875,1.81,24.74,-0.0025304502307218,0.0077513122070685,0.004508846023775,-0.0302570852000387,0.0035271451942725,0.01,-0.0262871922174584,0,0.006414879572225419,0.005857581905248386
2020-01-07,11.156841278076172,48.31530380249024,13.789999961853027,68.2699966430664,3237.179931640625,1.83,25.06,-0.0025369551354418,-0.0026321038878038,-0.0093309762537247,0.0128515825035803,-0.0028071750845948,0.02,0.004465430833166,0,0.006531482376622205,0.005629840570969201
2020-01-08,11.251310348510742,47.51946640014648,13.449999809265137,65.44000244140625,3253.050048828125,1.87,24.6,0.0084317199998823,-0.0166089133471544,-0.042336652656713,-0.018526506529605,0.0048904734856411,0.04,-0.018541173204777,0,0.006691227124549395,0.0073467010792013536
2020-01-09,11.270201683044434,47.86963653564453,12.539999961853027,65.37000274658203,3274.699951171875,1.85,25.2,0.0016776261680758,0.0073419645996579,-0.0010702499614657,0.0240975515790605,0.0066332141169064,-0.02,0.0197356759617995,0,0.0066843655238817915,0.007787766497878009
2020-01-10,11.28909683227539,47.59905242919922,12.5600004196167,64.9800033569336,3265.35009765625,1.83,24.73,0.0016751543614412,-0.0056685565482235,-0.0059838977385969,-0.0188269129840527,-0.0028592624875049,-0.02,-0.0152121171228323,0,0.006510481422775815,0.007991809277691999
2020-01-13,11.459141731262209,47.61497116088867,12.31999969482422,64.19999694824219,3288.1298828125,1.85,24.66,0.0149504381016011,0.0003343778833737,-0.0120764187412348,-0.0028345837971265,0.0069519940459332,0.02,-0.0091712693538202,0,0.007576299029581571,0.007889477569099553
2020-01-14,11.553611755371094,47.622928619384766,12.390000343322754,64.48999786376953,3283.14990234375,1.82,24.37,0.0082102782561888,0.0001671069717616,0.0045069767365515,-0.0118296300990833,-0.0015156808368957,-0.03,-0.0103503701771628,0,0.0071482383837318956,0.007815782165184068
2020-01-15,11.572504997253418,47.27275466918945,12.420000076293944,64.0,3289.2900390625,1.79,25.04,0.0016339315664403,-0.0073802206272868,-0.0076270565376257,0.0271216785947828,0.0018684502436879,-0.03,0.0233789733199875,0,0.007195954269211824,0.007895541644343688
2020-01-16,11.666975021362305,47.35233688354492,12.31999969482422,64.62000274658203,3316.81005859375,1.81,25.37,0.0081301771298919,0.0016820534979274,0.0096409195402701,0.0130928273792927,0.008331747422232,0.02,0.016057084077054,0,0.006280064437695129,0.0071712089733382625
2020-01-17,11.799232482910156,47.049922943115234,12.100000381469728,64.8499984741211,3329.6201171875,1.84,25.97,0.0112722826604944,-0.006406943551243,0.003552884333152,0.0233746520634664,0.0038547232474851,0.03,0.0193469149247362,0,0.005935639303682095,0.007314430957398636
2020-01-21,11.742549896240234,46.206336975097656,12.850000381469728,64.58999633789062,3320.7900390625,1.78,25.45,-0.0048154974242331,-0.0180922756194355,-0.0040173438864905,-0.0202262826781253,-0.0026555003695853,-0.06,-0.0213751449063497,0,0.00629477993415443,0.007966966966619303
2020-01-22,11.704764366149902,45.76066207885742,12.90999984741211,63.209999084472656,3321.75,1.77,25.55,-0.0032230184128277,-0.0096921371713553,-0.0215970413462965,0.0039215736531816,0.000289034296681,-0.01,-0.0012625406937987,0,0.0063874483116681015,0.008072875140271224
2020-01-23,11.733104705810549,45.5855827331543,12.979999542236328,62.040000915527344,3325.5400390625,1.74,25.21,0.0024183387479194,-0.0038333170772965,-0.0186831489349194,-0.0133965754498849,0.0011403261933582,-0.03,-0.0113348503596742,0,0.006289266577550411,0.00705424758964347
2020-01-24,11.742549896240234,45.060325622558594,14.5600004196167,60.68999862670898,3295.469970703125,1.7,24.87,0.0008046796649082,-0.011589336996461,-0.022000435845586,-0.0135784833845151,-0.0090832894261937,-0.04,-0.0151574356991238,0,0.00633395805639302,0.006102087127677969
2020-01-27,11.468589782714844,43.81086349487305,18.229999542236328,59.31999969482422,3243.6298828125,1.61,25.05,-0.023607012853031,-0.0281203497732294,-0.0228324050946381,0.0072115697155604,-0.015855752356844,-0.0899999999999998,0.0088791936866525,0,0.010848646283120142,0.009260183117282078
2020-01-28,11.695316314697266,44.00982284545898,16.280000686645508,59.5099983215332,3276.239990234375,1.65,25.1,0.019576471415397,0.004531043863789,0.0031978253268112,0.0019940186068644,0.0100033835003525,0.0399999999999998,3.426871854003222e-05,0,0.011557710212287539,0.009775383190028993
2020-01-29,11.751996994018556,43.54823684692383,16.389999389648438,59.810001373291016,3273.39990234375,1.6,24.43,0.0048347364137356,-0.0105436387305483,0.0050285565653839,-0.0270559608680892,-0.0008672501435846,-0.0499999999999998,-0.0280027417235923,0,0.011405774383456283,0.009375089079813595
2020-01-30,11.62918758392334,43.89841079711914,15.489999771118164,58.290000915527344,3283.659912109375,1.57,24.17,-0.0105050742049441,0.0080089021450389,-0.0257423262534781,-0.0106996905542573,0.003129456930211,-0.03,-0.0137115369874444,0,0.0120421022512072,0.010813157611188971
2020-01-31,11.449694633483888,42.52956771850586,18.84000015258789,58.15999984741211,3225.52001953125,1.51,24.31,-0.0155550488020455,-0.0316785738453566,-0.0022327371622046,0.0057755936126401,-0.0178644435713629,-0.06,0.0045370936364726,0,0.012684270252685934,0.01268252546337647
2020-02-03,11.600845336914062,41.97248840332031,17.969999313354492,54.45000076293945,3248.919921875,1.54,23.63,0.0131149092491657,-0.0131851794232591,-0.0659149672109624,-0.0283706971292154,0.0072284257612325,0.03,-0.0282435992287449,0,0.012907970524797299,0.012606015341970478
2020-02-04,11.9976167678833,42.12368774414063,16.049999237060547,53.959999084472656,3297.590087890625,1.61,23.78,0.0336300580584362,0.003595871076851,-0.0090398490179362,0.0063278000638193,0.014869315917506,0.07,0.0046799685869766,0,0.01696371153201571,0.013182909275716158
2020-02-05,12.148768424987791,43.7074089050293,15.149999618530272,55.27999877929688,3334.68994140625,1.66,24.19,0.0125197730628386,0.0369073911791867,0.0241681430044534,0.0170944333593,0.0111877786589729,0.0499999999999998,0.0159255896987724,0,0.017139367968104453,0.019656274473329707
2020-02-06,12.186556816101074,43.26172637939453,14.960000038146973,54.93000030517578,3345.780029296875,1.65,23.98,0.0031056434308066,-0.0102493011039289,-0.0063515044669799,-0.0087191750225677,0.0033201550570019,-0.01,-0.0108871237842723,0,0.017134931529986606,0.0197333658425772
2020-02-07,12.05430030822754,42.959320068359375,15.470000267028809,54.470001220703125,3327.7099609375,1.59,23.75,-0.0109119755560733,-0.0070147037994073,-0.008409539104109,-0.009637619118718,-0.0054154910094583,-0.0599999999999998,-0.0109615212887478,0,0.017751387095369938,0.019622334274275316
2020-02-10,12.09208869934082,42.74444580078125,15.039999961853027,53.27000045776367,3352.090087890625,1.56,23.58,0.0031299439391192,-0.0050143588354229,-0.0222767842839602,-0.0071836353714253,0.0072996901205732,-0.03,-0.0107340761706399,0,0.015191041897513222,0.01784806407785638
2020-02-11,12.403837203979492,43.22194290161133,15.18000030517578,54.0099983215332,3357.75,1.59,23.74,0.0254544644102703,0.0111090396774291,0.0137958540056546,0.0067624940722971,0.0016870486860021,0.03,0.0058907021936031,0,0.015902168624239866,0.01825119063980677
2020-02-12,12.677797317504885,43.80289459228516,13.739999771118164,55.790000915527344,3379.449951171875,1.62,24.31,0.0218463441142298,0.0133515979498723,0.0324254747398419,0.0237263991465099,0.006441853105203,0.03,0.0248184163324817,0,0.016669144778664192,0.018542095057085678
2020-02-13,12.611669540405272,43.66761016845703,14.149999618530272,56.34000015258789,3373.93994140625,1.61,24.82,-0.0052296814468198,-0.0030932605697859,0.009810106888889,0.0207619914484292,-0.0016317763599886,-0.01,0.0194317423517156,0,0.016107099555122566,0.018379729747776075
2020-02-14,12.60222339630127,43.43681716918945,13.68000030517578,57.31999969482422,3380.159912109375,1.59,24.71,-0.000749280927753,-0.0052992378553909,0.0172448324793327,-0.0044417597759424,0.0018418360984854,-0.02,-0.007080014403285,0,0.014265210334369892,0.01499297891572547
2020-02-18,12.649456977844238,43.07870101928711,14.829999923706056,57.75,3370.2900390625,1.55,25.56,0.0037410291854207,-0.0082787042775084,0.0074737517660034,0.0338206095088152,-0.0029242139861477,-0.04,0.0303314657807179,0,0.014315817453186712,0.01450927807661091
2020-02-19,13.357976913452148,43.65169906616211,14.380000114440918,59.119998931884766,3386.14990234375,1.56,26.13,0.0544994404086806,0.0132135072190073,0.0234459091711414,0.0220554500231869,0.0046947482842849,0.01,0.0221288688683921,0,0.019087363037187017,0.01489612054553488
